sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
PN-C02-028-A0030,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.086713854,0.000000000,0.000000000
PN-C02-028-A0031,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.089854824,0.000000000,0.000000000
PN-C02-028-A0032,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.094425572,0.000000000,0.000000000
PN-C02-028-A0033,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.091666951,0.000000000,0.000000000
PN-C02-028-A0034,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.104741584,0.000000000,0.000000000
PN-C02-028-A0035,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.103548807,0.000000000,0.000000000
PN-C02-028-A0036,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.098251059,0.000000000,0.000000000
PN-C02-028-A0037,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.108109804,0.000000000,0.000000000
PN-C02-028-A0038,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.113160162,0.000000000,0.000000000
PN-C02-028-A0039,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.099833630,0.000000000,0.000000000
PN-C02-028-A0040,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.112964486,0.000000000,0.000000000
PN-C02-028-A0041,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.121327387,0.000000000,0.000000000
PN-C02-028-A0042,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.111883708,0.000000000,0.000000000
PN-C02-028-A0043,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.118369633,0.000000000,0.000000000
PN-C02-028-A0044,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.121253887,0.000000000,0.000000000
PN-C02-028-A0045,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.120492413,0.000000000,0.000000000
PN-C02-028-A0046,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.118904972,0.000000000,0.000000000
PN-C02-028-A0047,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.126414590,0.000000000,0.000000000
PN-C02-028-A0048,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.135460630,0.000000000,0.000000000
PN-C02-028-A0049,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.127136535,0.000000000,0.000000000
PN-C02-028-A0050,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.126370000,0.000000000,0.000000000
PN-C02-028-A0051,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.128714681,0.000000000,0.000000000
PN-C02-028-A0052,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.143063162,0.000000000,0.000000000
PN-C02-028-A0053,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.136547773,0.000000000,0.000000000
PN-C02-028-A0054,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.132056404,0.000000000,0.000000000
PN-C02-028-A0055,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.139177064,0.000000000,0.000000000
PN-C02-028-A0056,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.139213984,0.000000000,0.000000000
PN-C02-028-A0057,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.144170383,0.000000000,0.000000000
PN-C02-028-A0058,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.140794328,0.000000000,0.000000000
PN-C02-028-A0059,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.141263192,0.000000000,0.000000000
PN-C02-028-A0060,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.145475702,0.000000000,0.000000000
PN-C02-028-A0061,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.143241347,0.000000000,0.000000000
PN-C02-028-A0062,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.145456677,0.000000000,0.000000000
PN-C02-028-A0063,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.169166030,0.000000000,0.000000000
PN-C02-028-A0064,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.159398459,0.000000000,0.000000000
PN-C02-028-A0065,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.159352313,0.000000000,0.000000000
PN-C02-028-A0066,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.154191938,0.000000000,0.000000000
PN-C02-028-A0067,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.167613584,0.000000000,0.000000000
PN-C02-028-A0068,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.182860762,0.000000000,0.000000000
PN-C02-028-A0069,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.173881624,0.000000000,0.000000000
PN-C02-028-A0070,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.173403573,0.000000000,0.000000000
PN-C02-028-A0071,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.174943104,0.000000000,0.000000000
PN-C02-028-A0072,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.180343994,0.000000000,0.000000000
PN-C02-028-A0073,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,144.000000000,146.000000000,2.000000000,0.168875810,0.000000000,0.000000000
PN-C02-028-A0074,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,146.000000000,148.000000000,2.000000000,0.186522324,0.000000000,0.000000000
PN-C02-028-A0075,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.184132314,0.000000000,0.000000000
PN-C02-028-A0076,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.189063017,0.000000000,0.000000000
PN-C02-028-A0077,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.206288391,0.000000000,0.000000000
PN-C02-028-A0078,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.202185175,0.000000000,0.000000000
PN-C02-028-A0079,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.196103120,0.000000000,0.000000000
PN-C02-028-A0080,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,158.000000000,160.000000000,2.000000000,0.195437756,0.000000000,0.000000000
PN-C02-028-A0081,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,160.000000000,162.000000000,2.000000000,0.213415525,0.000000000,0.000000000
PN-C02-028-A0082,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,162.000000000,164.000000000,2.000000000,0.184381980,0.000000000,0.000000000
PN-C02-028-A0083,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,164.000000000,166.000000000,2.000000000,0.197631708,0.000000000,0.000000000
PN-C02-028-A0084,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.205783915,0.000000000,0.000000000
PN-C02-028-A0085,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.185888905,0.000000000,0.000000000
PN-C02-028-A0086,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.195557715,0.000000000,0.000000000
PN-C02-028-A0087,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,172.000000000,174.000000000,2.000000000,0.202425450,0.000000000,0.000000000
PN-C02-028-A0088,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,174.000000000,176.000000000,2.000000000,0.195714156,0.000000000,0.000000000
PN-C02-028-A0089,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,176.000000000,178.000000000,2.000000000,0.225553466,0.000000000,0.000000000
PN-C02-028-A0090,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,178.000000000,180.000000000,2.000000000,0.217251872,0.000000000,0.000000000
PN-C02-028-A0091,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,180.000000000,182.000000000,2.000000000,0.219469079,0.000000000,0.000000000
PN-C02-028-A0092,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,182.000000000,184.000000000,2.000000000,0.221119492,0.000000000,0.000000000
PN-C02-028-A0093,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,184.000000000,186.000000000,2.000000000,0.232750115,0.000000000,0.000000000
PN-C02-028-A0094,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,186.000000000,188.000000000,2.000000000,0.216359949,0.000000000,0.000000000
PN-C02-028-A0095,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,188.000000000,190.000000000,2.000000000,0.223828391,0.000000000,0.000000000
PN-C02-028-A0096,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,190.000000000,192.000000000,2.000000000,0.211244319,0.000000000,0.000000000
PN-C02-028-A0097,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,192.000000000,194.000000000,2.000000000,0.200944745,0.000000000,0.000000000
PN-C02-028-A0098,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,194.000000000,196.000000000,2.000000000,0.243293072,0.000000000,0.000000000
PN-C02-028-A0099,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,196.000000000,198.000000000,2.000000000,0.232211054,0.000000000,0.000000000
PN-C02-028-A0100,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,198.000000000,200.000000000,2.000000000,0.231747211,0.000000000,0.000000000
PN-C02-028-A0101,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,200.000000000,202.000000000,2.000000000,0.226635793,0.000000000,0.000000000
PN-C02-028-A0102,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,202.000000000,204.000000000,2.000000000,0.237892662,0.000000000,0.000000000
PN-C02-028-A0103,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,204.000000000,206.000000000,2.000000000,0.248176221,0.000000000,0.000000000
PN-C02-028-A0104,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,206.000000000,208.000000000,2.000000000,0.246419278,0.000000000,0.000000000
PN-C02-028-A0105,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,208.000000000,210.000000000,2.000000000,0.233345369,0.000000000,0.000000000
PN-C02-028-A0106,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,210.000000000,212.000000000,2.000000000,0.266546323,0.000000000,0.000000000
PN-C02-028-A0107,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,212.000000000,214.000000000,2.000000000,0.260604283,0.000000000,0.000000000
PN-C02-028-A0108,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,214.000000000,216.000000000,2.000000000,0.255098903,0.000000000,0.000000000
PN-C02-028-A0109,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,216.000000000,218.000000000,2.000000000,0.237345964,0.000000000,0.000000000
PN-C02-028-A0110,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,218.000000000,220.000000000,2.000000000,0.240764945,0.000000000,0.000000000
PN-C02-028-A0111,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,220.000000000,222.000000000,2.000000000,0.266057150,0.000000000,0.000000000
PN-C02-028-A0112,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,222.000000000,224.000000000,2.000000000,0.243421803,0.000000000,0.000000000
PN-C02-028-A0113,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,224.000000000,226.000000000,2.000000000,0.237189922,0.000000000,0.000000000
PN-C02-028-A0114,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,226.000000000,228.000000000,2.000000000,0.239070532,0.000000000,0.000000000
PN-C02-028-A0115,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,228.000000000,230.000000000,2.000000000,0.264311840,0.000000000,0.000000000
PN-C02-028-A0116,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,230.000000000,232.000000000,2.000000000,0.255416690,0.000000000,0.000000000
PN-C02-028-A0117,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,232.000000000,234.000000000,2.000000000,0.255525552,0.000000000,0.000000000
PN-C02-028-A0118,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,234.000000000,236.000000000,2.000000000,0.240828913,0.000000000,0.000000000
PN-C02-028-A0119,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,236.000000000,238.000000000,2.000000000,0.257593870,0.000000000,0.000000000
PN-C02-028-A0120,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,238.000000000,240.000000000,2.000000000,0.267547594,0.000000000,0.000000000
PN-C02-028-A0121,PN-C02-028,DS02,pampa_norte,CAMPAIGN_02,240.000000000,241.395413034,1.395413034,0.269958444,0.000000000,0.000000000
PN-C02-029-A0001,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,0.000000000,2.000000000,2.000000000,0.023931544,0.000000000,0.000000000
PN-C02-029-A0002,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,2.000000000,4.000000000,2.000000000,0.024274021,0.000000000,0.000000000
PN-C02-029-A0003,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,4.000000000,6.000000000,2.000000000,0.027786665,0.000000000,0.000000000
PN-C02-029-A0004,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,6.000000000,8.000000000,2.000000000,0.028218457,0.000000000,0.000000000
PN-C02-029-A0005,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,8.000000000,10.000000000,2.000000000,0.028938592,0.000000000,0.000000000
PN-C02-029-A0006,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,10.000000000,12.000000000,2.000000000,0.028728132,0.000000000,0.000000000
PN-C02-029-A0007,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,12.000000000,14.000000000,2.000000000,0.031318325,0.000000000,0.000000000
PN-C02-029-A0008,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,14.000000000,16.000000000,2.000000000,0.031039489,0.000000000,0.000000000
PN-C02-029-A0009,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,16.000000000,18.000000000,2.000000000,0.027439906,0.000000000,0.000000000
PN-C02-029-A0010,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,18.000000000,20.000000000,2.000000000,0.028438396,0.000000000,0.000000000
PN-C02-029-A0011,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,20.000000000,22.000000000,2.000000000,0.027790235,0.000000000,0.000000000
PN-C02-029-A0012,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,22.000000000,24.000000000,2.000000000,0.031830370,0.000000000,0.000000000
PN-C02-029-A0013,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,24.000000000,26.000000000,2.000000000,0.032164535,0.000000000,0.000000000
PN-C02-029-A0014,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,26.000000000,28.000000000,2.000000000,0.031698108,0.000000000,0.000000000
PN-C02-029-A0015,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.033077138,0.000000000,0.000000000
PN-C02-029-A0016,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.029720198,0.000000000,0.000000000
PN-C02-029-A0017,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.033156933,0.000000000,0.000000000
PN-C02-029-A0018,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.038140268,0.000000000,0.000000000
PN-C02-029-A0019,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.034830456,0.000000000,0.000000000
PN-C02-029-A0020,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.037662085,0.000000000,0.000000000
PN-C02-029-A0021,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.031785875,0.000000000,0.000000000
PN-C02-029-A0022,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.038874280,0.000000000,0.000000000
PN-C02-029-A0023,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.037712923,0.000000000,0.000000000
PN-C02-029-A0024,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.038948209,0.000000000,0.000000000
PN-C02-029-A0025,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.038916797,0.000000000,0.000000000
PN-C02-029-A0026,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.038145907,0.000000000,0.000000000
PN-C02-029-A0027,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.039174662,0.000000000,0.000000000
PN-C02-029-A0028,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.042471997,0.000000000,0.000000000
PN-C02-029-A0029,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.040325072,0.000000000,0.000000000
PN-C02-029-A0030,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.043661135,0.000000000,0.000000000
PN-C02-029-A0031,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.038942529,0.000000000,0.000000000
PN-C02-029-A0032,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.044170864,0.000000000,0.000000000
PN-C02-029-A0033,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.043967498,0.000000000,0.000000000
PN-C02-029-A0034,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.043611973,0.000000000,0.000000000
PN-C02-029-A0035,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.046210949,0.000000000,0.000000000
PN-C02-029-A0036,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.045794671,0.000000000,0.000000000
PN-C02-029-A0037,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.045736692,0.000000000,0.000000000
PN-C02-029-A0038,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.050562418,0.000000000,0.000000000
PN-C02-029-A0039,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.048905824,0.000000000,0.000000000
PN-C02-029-A0040,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.055626958,0.000000000,0.000000000
PN-C02-029-A0041,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.045346479,0.000000000,0.000000000
PN-C02-029-A0042,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.054429907,0.000000000,0.000000000
PN-C02-029-A0043,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.051977751,0.000000000,0.000000000
PN-C02-029-A0044,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.051228807,0.000000000,0.000000000
PN-C02-029-A0045,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.056350708,0.000000000,0.000000000
PN-C02-029-A0046,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.059163228,0.000000000,0.000000000
PN-C02-029-A0047,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.053314832,0.000000000,0.000000000
PN-C02-029-A0048,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.055222559,0.000000000,0.000000000
PN-C02-029-A0049,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.055960960,0.000000000,0.000000000
PN-C02-029-A0050,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.054469368,0.000000000,0.000000000
PN-C02-029-A0051,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.062095728,0.000000000,0.000000000
PN-C02-029-A0052,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.061821379,0.000000000,0.000000000
PN-C02-029-A0053,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.061944113,0.000000000,0.000000000
PN-C02-029-A0054,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.064230967,0.000000000,0.000000000
PN-C02-029-A0055,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.066191647,0.000000000,0.000000000
PN-C02-029-A0056,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.066300162,0.000000000,0.000000000
PN-C02-029-A0057,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.067202365,0.000000000,0.000000000
PN-C02-029-A0058,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.071870581,0.000000000,0.000000000
PN-C02-029-A0059,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.072062734,0.000000000,0.000000000
PN-C02-029-A0060,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.075748926,0.000000000,0.000000000
PN-C02-029-A0061,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.073258613,0.000000000,0.000000000
PN-C02-029-A0062,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.070894250,0.000000000,0.000000000
PN-C02-029-A0063,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.080651004,0.000000000,0.000000000
PN-C02-029-A0064,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.080356682,0.000000000,0.000000000
PN-C02-029-A0065,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.076805206,0.000000000,0.000000000
PN-C02-029-A0066,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.089766732,0.000000000,0.000000000
PN-C02-029-A0067,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.082861976,0.000000000,0.000000000
PN-C02-029-A0068,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.084717766,0.000000000,0.000000000
PN-C02-029-A0069,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.096566683,0.000000000,0.000000000
PN-C02-029-A0070,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.086676294,0.000000000,0.000000000
PN-C02-029-A0071,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.088486934,0.000000000,0.000000000
PN-C02-029-A0072,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.085786431,0.000000000,0.000000000
PN-C02-029-A0073,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,144.000000000,146.000000000,2.000000000,0.092321326,0.000000000,0.000000000
PN-C02-029-A0074,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,146.000000000,148.000000000,2.000000000,0.099292152,0.000000000,0.000000000
PN-C02-029-A0075,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.089387359,0.000000000,0.000000000
PN-C02-029-A0076,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.099214265,0.000000000,0.000000000
PN-C02-029-A0077,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.102381005,0.000000000,0.000000000
PN-C02-029-A0078,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.094343413,0.000000000,0.000000000
PN-C02-029-A0079,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.098105059,0.000000000,0.000000000
PN-C02-029-A0080,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,158.000000000,160.000000000,2.000000000,0.111154721,0.000000000,0.000000000
PN-C02-029-A0081,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,160.000000000,162.000000000,2.000000000,0.102214158,0.000000000,0.000000000
PN-C02-029-A0082,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,162.000000000,164.000000000,2.000000000,0.110375585,0.000000000,0.000000000
PN-C02-029-A0083,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,164.000000000,166.000000000,2.000000000,0.111050841,0.000000000,0.000000000
PN-C02-029-A0084,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.100571412,0.000000000,0.000000000
PN-C02-029-A0085,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.117300390,0.000000000,0.000000000
PN-C02-029-A0086,PN-C02-029,DS02,pampa_norte,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.117701325,0.000000000,0.000000000
